timestamp_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
11.091934,-0.32724177837371826,-0.6719692349433899,-9.867594718933105,0.10121291875839233,-0.13714687526226044,-0.011707497760653496
11.191908,-1.1582655906677246,-0.6740298867225647,-10.69662857055664,-0.08783765882253647,0.003498480888083577,0.005697757937014103
11.292908,-0.9330651164054871,-0.5389672517776489,-10.60523796081543,0.0,0.0,0.0
11.39291,-0.3720167875289917,-0.8813462853431702,-10.539668083190918,0.0,0.0,0.0
11.492907,-0.9837759733200073,-0.7446122169494629,-9.344928741455078,0.0,0.0,0.0
11.592907,-0.7156186103820801,-0.5480393171310425,-8.755661010742188,0.0,0.0,0.0
11.692909,-0.5505613684654236,-0.18780025839805603,-7.996215343475342,0.0,0.0,0.0
11.792909,-0.30728253722190857,-0.02266167849302292,-7.177009582519531,0.0,0.0,0.0
11.892907,-0.06522379070520401,0.16964766383171082,-6.984435081481934,0.0,0.0,0.0
11.992907,-0.045716747641563416,0.3021669089794159,-9.099998474121094,0.0,0.0,0.0
12.092907,0.28641942143440247,0.14090046286582947,-8.793011665344238,0.0,0.0,0.0
12.192907,0.3992428779602051,0.1004474014043808,-9.50148868560791,0.0,0.0,0.0
12.292907,0.3726530075073242,-0.17943856120109558,-10.691750526428223,0.0,0.0,0.0
12.392911,0.29732105135917664,-0.3438376784324646,-9.886580467224121,0.0,0.0,0.0
12.492907,-0.4565361738204956,-0.35144495964050293,-10.669757843017578,0.0,0.0,0.0
12.592907,-0.45226985216140747,-0.37560734152793884,-10.031250953674316,0.0,0.0,0.0
12.692907,-0.3657781183719635,-0.11946488916873932,-10.308982849121094,-0.12319128215312958,0.19422218203544617,0.07503166794776917
12.792909,-0.43555134534835815,-0.47298097610473633,-10.468280792236328,0.0,0.0,0.0
12.892911,-0.4622208774089813,-0.6511144638061523,-9.40145492553711,-0.041952457278966904,-0.00506157660856843,0.07935057580471039
12.992907,-0.5318829417228699,-0.6473444700241089,-9.293821334838867,0.0,0.0,0.0
13.092912,-0.45665034651756287,-0.5429993867874146,-9.022838592529297,0.0,0.0,0.0
13.192907,-0.501041054725647,-0.5599479079246521,-9.259786605834961,0.0,0.0,0.0
13.292907,-0.6961001753807068,-0.607513427734375,-9.58867073059082,0.14226198196411133,-0.0432097390294075,-0.03098871372640133
13.393907,-0.6273924708366394,-0.6850980520248413,-9.582962036132812,0.0,0.0,0.0
13.492907,-0.09289837628602982,-0.44678059220314026,-9.17374038696289,0.09036653488874435,-0.09400831162929535,-0.01341269165277481
13.592912,-0.5177372097969055,-0.45990341901779175,-9.816085815429688,-0.021717507392168045,-0.08669734001159668,0.029721371829509735
13.692918,-0.17473654448986053,-0.45981311798095703,-9.093878746032715,0.014622876420617104,-0.10423650592565536,0.06034248322248459
13.793907,-0.30092355608940125,-0.11849705874919891,-10.130133628845215,0.0,0.0,0.0
13.893907,-0.2802952229976654,-0.7687488794326782,-8.960376739501953,0.0,0.0,0.0
13.993905,-0.2790948450565338,-0.8228762745857239,-9.682600975036621,0.0,0.0,0.0
14.09391,-0.33963868021965027,-0.7027809619903564,-9.23796558380127,0.0,0.0,0.0
14.193916,-0.41266268491744995,-0.6085031628608704,-9.171346664428711,0.0,0.0,0.0
14.293921,-0.17419636249542236,-0.15903286635875702,-9.477975845336914,0.0,0.0,0.0
14.393926,-0.3063425123691559,-0.3102421760559082,-9.817254066467285,0.0,0.0,0.0
14.493907,-0.40366220474243164,-0.5090366005897522,-9.121986389160156,0.0,0.0,0.0
14.593907,-0.36168453097343445,-0.2546747624874115,-10.432438850402832,0.0,0.0,0.0
14.693907,-0.3543359935283661,-0.45512762665748596,-8.407296180725098,0.0,0.0,0.0
14.793907,-0.43138545751571655,-0.25694602727890015,-9.444395065307617,0.0,0.0,0.0
14.893907,-0.15014269948005676,-0.5619911551475525,-8.51177978515625,0.0,0.0,0.0
14.993908,-0.2571767270565033,-0.4326377511024475,-9.661626815795898,-0.04919266700744629,0.0023448148276656866,0.10058515518903732
15.093906,-0.5001723766326904,-0.39809903502464294,-8.748167037963867,0.0,0.0,0.0
15.193907,-0.5321496725082397,-0.4921662211418152,-8.249366760253906,0.0,0.0,0.0
15.293907,-0.3055419325828552,-1.0465168952941895,-9.25655746459961,0.0,0.0,0.0
15.393907,-0.3209569454193115,-0.44180768728256226,-9.227306365966797,-0.07453063875436783,-0.038435645401477814,0.11732501536607742
15.493908,-0.072957843542099,-0.25685223937034607,-9.400225639343262,-0.04270129278302193,0.0013963051605969667,0.09988883882761002
15.593907,-0.11982383579015732,-0.25965872406959534,-9.151483535766602,0.0,0.0,0.0
15.693906,-0.23641717433929443,-0.38454145193099976,-9.722472190856934,0.0,0.0,0.0
15.793907,-0.08882805705070496,-0.7508859038352966,-9.575878143310547,0.0,0.0,0.0
15.893907,-0.12529516220092773,-0.7064990997314453,-9.310249328613281,-0.017070289701223373,-0.04059465602040291,0.018859509378671646
15.993944,-0.13153353333473206,-0.30932021141052246,-9.514251708984375,-0.05322657525539398,0.029894981533288956,-0.0004276097461115569
16.093949,-0.2849482595920563,-0.5412427186965942,-8.372180938720703,-0.04195558652281761,-0.06548935174942017,0.002505273325368762
16.194908,-0.27517247200012207,-0.8174421787261963,-8.04816722869873,0.0,0.0,0.0
16.293907,-0.05633159726858139,-0.7117052674293518,-9.326446533203125,-0.040981702506542206,0.061618268489837646,0.025450123474001884
16.393907,-0.48207682371139526,-0.7144362926483154,-9.237186431884766,-0.005796095356345177,-0.13749702274799347,0.05955386161804199
16.493907,-0.26860514283180237,-0.45838677883148193,-9.618189811706543,-0.036273881793022156,-0.030791031196713448,0.04526636376976967
16.593908,0.2025378793478012,-0.13734808564186096,-10.857861518859863,-0.05147743225097656,0.02412155456840992,0.04481666162610054
16.693907,0.21951158344745636,-0.42929887771606445,-9.91018295288086,0.03809493035078049,-0.12768873572349548,0.047301843762397766
16.793908,-0.053252991288900375,-0.5616816282272339,-9.48751163482666,0.07371330261230469,-0.10263894498348236,0.0388026125729084
16.893907,-0.5272852182388306,-1.0482133626937866,-7.3053483963012695,0.06540162861347198,-0.045217569917440414,0.018954727798700333
16.993908,-0.500942587852478,-0.9291303157806396,-7.7307233810424805,-0.15560409426689148,0.1800183653831482,0.03471823036670685
17.093907,-0.28142908215522766,-0.140470951795578,-10.500639915466309,-0.07896696031093597,0.0779513493180275,0.05047827959060669
17.194908,-0.24350175261497498,-0.6539260149002075,-8.924173355102539,0.0,0.0,0.0
17.293907,-0.521170437335968,-0.5969788432121277,-8.972616195678711,-0.05893360823392868,0.041422583162784576,0.0336761437356472
17.394907,-0.05044218525290489,-0.045454125851392746,-10.003292083740234,0.0,0.0,0.0
17.494917,-0.026228277012705803,-0.31043341755867004,-9.594339370727539,0.0,0.0,0.0
17.594907,-0.23202237486839294,-0.7497657537460327,-8.806660652160645,0.0,0.0,0.0
17.69491,-0.009856079705059528,-0.6114197969436646,-10.00609016418457,0.0,0.0,0.0
17.794907,0.13756804168224335,-0.3888821303844452,-9.902471542358398,0.0,0.0,0.0
17.894907,-0.24538323283195496,-0.22038406133651733,-10.137284278869629,0.0,0.0,0.0
17.994907,-0.6038365364074707,-0.2736065983772278,-10.68713665008545,0.0,0.0,0.0
18.094907,-0.49414461851119995,-0.49000656604766846,-9.524637222290039,0.0,0.0,0.0
18.194909,-0.44110867381095886,-0.26180052757263184,-8.907078742980957,0.0,0.0,0.0
18.294909,-0.28177502751350403,-0.5149384140968323,-9.144509315490723,0.0,0.0,0.0
18.394907,-0.07400064170360565,-0.6275724172592163,-10.134176254272461,0.0,0.0,0.0
18.49491,0.10879100859165192,-0.5889461040496826,-10.090381622314453,0.0,0.0,0.0
18.595907,-0.19352413713932037,-0.5811899900436401,-9.402324676513672,0.0,0.0,0.0
18.695907,-0.4597991406917572,-0.2828270196914673,-9.88560962677002,0.0,0.0,0.0
18.795907,-0.4736616313457489,-0.6262974739074707,-9.683212280273438,0.0,0.0,0.0
18.894907,-0.5155574083328247,-0.6401532888412476,-9.348423957824707,0.0,0.0,0.0
18.995907,-0.10117258131504059,-0.37134554982185364,-9.238961219787598,0.0,0.0,0.0
19.095909,-0.33698928356170654,-0.27643558382987976,-8.606995582580566,0.0,0.0,0.0
19.195908,-0.41625815629959106,-0.24043473601341248,-9.17153549194336,0.0,0.0,0.0
19.295906,-0.5382491946220398,-0.7347372174263,-8.341283798217773,0.0,0.0,0.0
19.395907,-0.1628725230693817,-0.8189668655395508,-9.172456741333008,0.0,0.0,0.0
19.495907,-0.310748815536499,-0.41590335965156555,-8.056343078613281,0.0,0.0,0.0
19.595907,-0.31979605555534363,-0.2774631977081299,-8.718910217285156,0.0,0.0,0.0
19.695926,-0.47645995020866394,-0.7363060712814331,-7.668255805969238,0.0,0.0,0.0
19.795938,-0.247094988822937,-0.7557402849197388,-8.028002738952637,0.0,0.0,0.0
19.895948,-0.090732142329216,-0.5051096677780151,-9.513869285583496,0.0,0.0,0.0
19.995954,-0.11564991623163223,-0.5556333065032959,-9.070079803466797,0.0,0.0,0.0
20.095907,-0.14019444584846497,-0.4528273940086365,-9.179206848144531,0.0,0.0,0.0
20.196907,-0.3909514844417572,-0.4452633559703827,-9.078783988952637,0.0,0.0,0.0
20.295906,-0.33434462547302246,-0.5788980722427368,-8.951733589172363,0.0,0.0,0.0
20.395906,0.11821547150611877,-0.19877159595489502,-10.181127548217773,0.0,0.0,0.0
20.496907,-0.3476983308792114,-0.5028409361839294,-8.60124397277832,0.0,0.0,0.0
20.595907,0.18072877824306488,-0.30526256561279297,-9.729681015014648,0.0,0.0,0.0
20.69591,0.04936749115586281,-0.1357448846101761,-9.910038948059082,0.0,0.0,0.0
20.795907,-0.08375631272792816,-0.33171623945236206,-9.822402954101562,0.0,0.0,0.0
20.896907,-0.48153525590896606,-0.6153866052627563,-7.8037614822387695,0.0,0.0,0.0
20.995907,-0.626642644405365,-0.5212531685829163,-7.175686836242676,0.0,0.0,0.0
21.095906,-0.13635841012001038,-0.1819010078907013,-10.306819915771484,0.0,0.0,0.0
21.196908,-0.36593320965766907,-0.5057402849197388,-9.362547874450684,0.0,0.0,0.0
21.295906,-0.44738563895225525,-0.38703006505966187,-8.840576171875,0.0,0.0,0.0
21.395907,0.006019944325089455,-0.4741273522377014,-9.50791072845459,0.0,0.0,0.0
21.496911,0.05000170320272446,-0.3762834072113037,-9.832379341125488,0.0,0.0,0.0
21.596907,0.2314465045928955,-0.42389169335365295,-10.20944595336914,0.0,0.0,0.0
21.696907,-0.13424760103225708,-0.31253597140312195,-10.21613883972168,0.0,0.0,0.0
21.796907,-0.19915851950645447,-0.09932533651590347,-9.921059608459473,0.0,0.0,0.0
21.896927,-0.04476984962821007,-0.38378822803497314,-9.552580833435059,0.0,0.0,0.0
21.996932,-0.8858620524406433,-0.14787526428699493,-8.394908905029297,0.0,0.0,0.0
22.096938,-0.44819480180740356,-0.28802490234375,-9.405988693237305,0.0,0.0,0.0
22.196944,-0.7281942963600159,-0.17567178606987,-10.124591827392578,0.0,0.0,0.0
22.296941,-0.612080454826355,-0.49109935760498047,-7.025233268737793,0.0,0.0,0.0
22.396907,-0.6839561462402344,-0.5074322819709778,-7.723076820373535,0.0,0.0,0.0
22.496907,-0.11646099388599396,-0.46523356437683105,-10.335095405578613,0.0,0.0,0.0
22.596907,-0.7199752926826477,-0.22156275808811188,-9.903339385986328,0.0,0.0,0.0
22.696907,-0.38173431158065796,-0.37122678756713867,-8.8403902053833,0.0,0.0,0.0
22.79691,-0.14258834719657898,-0.03014090284705162,-9.58005142211914,0.0,0.0,0.0
22.896925,0.004964113235473633,-0.27544113993644714,-9.614140510559082,0.0,0.0,0.0
22.996936,-0.203184112906456,0.003633219748735428,-10.167014122009277,0.0,0.0,0.0
23.096938,0.18131089210510254,-0.19064320623874664,-10.123861312866211,0.0,0.0,0.0
23.196958,-0.015346314758062363,-0.45380571484565735,-10.690397262573242,0.0,0.0,0.0
23.296925,0.11940985918045044,-0.01846994459629059,-10.213791847229004,0.0,0.0,0.0
23.397907,-0.056992460042238235,-0.261627733707428,-10.25278091430664,0.0,0.0,0.0
23.497907,0.19620868563652039,-0.2802659571170807,-10.209280014038086,0.0,0.0,0.0
23.597907,-0.8785867691040039,-0.48632287979125977,-4.661258697509766,0.0,0.0,0.0
23.697907,-0.1558598279953003,-0.64829421043396,-9.23793888092041,0.0,0.0,0.0
23.797907,0.28534650802612305,-0.34868124127388,-10.461963653564453,0.0,0.0,0.0
23.897907,0.20924276113510132,-0.317152202129364,-10.756351470947266,0.0,0.0,0.0
23.997907,0.006221337243914604,-0.0914614349603653,-9.94786548614502,0.0,0.0,0.0
24.097907,-0.21916450560092926,-0.06531855463981628,-9.344934463500977,0.0,0.0,0.0
24.197907,-0.2556266188621521,-0.6317199468612671,-7.5446038246154785,0.0,0.0,0.0
24.297912,-0.5749416351318359,-0.7131356000900269,-8.136438369750977,0.0,0.0,0.0
24.397907,-0.17070868611335754,-0.38759154081344604,-10.306658744812012,0.0,0.0,0.0
24.498921,0.017080146819353104,-0.5178173780441284,-9.217228889465332,0.0,0.0,0.0
24.598923,-0.29429328441619873,-0.516420841217041,-8.5894136428833,0.0,0.0,0.0
24.698937,0.24468538165092468,-0.0778631865978241,-10.359526634216309,0.0,0.0,0.0
24.798936,0.07650390267372131,-0.4622771143913269,-8.79953384399414,0.0,0.0,0.0
24.898942,-0.3342532515525818,-0.6773527264595032,-9.053386688232422,0.0,0.0,0.0
24.998945,-0.28381600975990295,-0.25566521286964417,-9.044656753540039,0.0,0.0,0.0
25.098951,-0.012567967176437378,-0.564970850944519,-8.783409118652344,0.0,0.0,0.0
25.198957,-0.2276986986398697,-0.46091195940971375,-9.418529510498047,0.0,0.0,0.0
25.298954,-0.07217442989349365,-0.35227108001708984,-9.625495910644531,0.0,0.0,0.0
25.398907,-0.20677915215492249,-0.5785400867462158,-9.021953582763672,0.0,0.0,0.0
25.498906,-0.0858440101146698,-0.5226422548294067,-9.137414932250977,0.0,0.0,0.0
25.598907,0.10227607190608978,-0.3538168966770172,-9.406182289123535,0.0,0.0,0.0
25.698907,-0.052128709852695465,-0.3840901851654053,-8.950602531433105,0.0,0.0,0.0
25.798907,0.11378450691699982,-0.41203123331069946,-9.607075691223145,0.0,0.0,0.0
25.898914,0.22126762568950653,-0.2667234539985657,-9.35212230682373,0.0,0.0,0.0
25.998907,-0.17953583598136902,-0.801932692527771,-8.962911605834961,0.0,0.0,0.0
26.098907,-0.004706971812993288,-0.5262778997421265,-9.615395545959473,0.0,0.0,0.0
26.198907,-0.20405183732509613,-0.3877979516983032,-9.180864334106445,0.0,0.0,0.0
26.298907,-0.38909173011779785,-0.4390726089477539,-9.044580459594727,0.0,0.0,0.0
26.398907,-0.2964204251766205,-0.2640381157398224,-9.761466979980469,0.0,0.0,0.0
26.498906,0.1248432844877243,-0.22830909490585327,-9.091768264770508,0.0,0.0,0.0
26.598928,0.22852873802185059,-0.5518592596054077,-8.740581512451172,0.0,0.0,0.0
26.698907,-0.05706663057208061,-0.594062328338623,-9.43511962890625,0.0,0.0,0.0
26.798921,-0.13277386128902435,-0.6500011682510376,-9.004096031188965,0.0,0.0,0.0
26.898906,-0.19608111679553986,-0.2306298315525055,-9.59997272491455,0.0,0.0,0.0
26.998907,0.29212433099746704,-0.5554294586181641,-9.23044490814209,0.0,0.0,0.0
27.098907,-0.005387181416153908,-0.8639563322067261,-9.120768547058105,0.0,0.0,0.0
27.198907,-0.3261381983757019,-0.5531134009361267,-9.313698768615723,0.0,0.0,0.0
27.299907,0.061924971640110016,-0.621781587600708,-9.179183959960938,0.0,0.0,0.0
27.398906,0.04679616913199425,-0.4570891857147217,-9.855046272277832,0.0,0.0,0.0
27.498907,0.060341544449329376,-0.5586445927619934,-8.879541397094727,0.0,0.0,0.0
27.598907,-0.2838061451911926,-0.5489777326583862,-9.66815185546875,0.0,0.0,0.0
27.698909,-0.01630042865872383,-0.7873154282569885,-9.159278869628906,0.0,0.0,0.0
27.798907,0.08679455518722534,-0.5758484601974487,-9.417750358581543,0.0,0.0,0.0
27.899908,0.14301809668540955,-1.100169062614441,-8.833390235900879,0.0,0.0,0.0
27.998907,-0.0020726630464196205,-0.6367142200469971,-9.781570434570312,0.0,0.0,0.0
28.098907,-0.11706465482711792,-0.66425621509552,-9.957683563232422,0.0,0.0,0.0
28.198913,-0.28020820021629333,-0.7277423143386841,-9.106975555419922,0.0,0.0,0.0
28.298906,-0.29174700379371643,-0.6120650768280029,-9.45854663848877,0.0,0.0,0.0
28.399907,-0.011795233935117722,-0.40752896666526794,-9.552472114562988,0.0,0.0,0.0
28.498907,-0.12087821960449219,-0.41496387124061584,-9.563108444213867,0.0,0.0,0.0
28.59991,-0.08043213188648224,-0.6755220293998718,-8.834052085876465,0.0,0.0,0.0
28.698915,-0.16332313418388367,-0.3869458734989166,-9.430929183959961,0.0,0.0,0.0
28.798906,-0.023567719385027885,-0.36083024740219116,-9.263669967651367,0.0,0.0,0.0
28.898907,0.21363681554794312,-0.3408668637275696,-9.809770584106445,0.0,0.0,0.0
28.998907,0.4192274212837219,-0.4305296838283539,-9.428202629089355,0.0,0.0,0.0
29.098907,0.01609603315591812,-0.4132365584373474,-9.518829345703125,0.0,0.0,0.0
29.198907,-0.002379479818046093,-0.41907885670661926,-10.037269592285156,0.0,0.0,0.0
29.298907,-0.17181427776813507,-0.5827305912971497,-8.813342094421387,0.0,0.0,0.0
29.398907,0.1444544792175293,-0.25042831897735596,-9.250797271728516,0.0,0.0,0.0
29.498907,0.3066883683204651,-0.3720912039279938,-9.725367546081543,0.0,0.0,0.0
29.598908,0.03826310858130455,-0.5330210328102112,-9.164169311523438,0.0,0.0,0.0
29.698911,-0.17847725749015808,-0.3214315176010132,-9.3270263671875,0.0,0.0,0.0
29.798907,0.22200296819210052,-0.08414135873317719,-9.359968185424805,0.0,0.0,0.0
29.898907,0.09416526556015015,-0.6314486861228943,-8.986470222473145,0.0,0.0,0.0
29.998907,-0.004023720510303974,-0.33225560188293457,-9.41231918334961,0.0,0.0,0.0
30.098907,0.1802424043416977,-0.3160613775253296,-9.731085777282715,0.0,0.0,0.0
30.198909,0.3690136969089508,-0.5834617614746094,-9.169612884521484,0.0,0.0,0.0
30.298907,-0.018634792417287827,-0.655403733253479,-9.247697830200195,0.0,0.0,0.0
30.399907,-0.015059305354952812,-0.6320672631263733,-9.977886199951172,0.0,0.0,0.0
30.499907,0.4169619381427765,-0.6305928230285645,-9.127681732177734,0.0,0.0,0.0
30.599909,0.3480348289012909,-0.5316072702407837,-9.060090065002441,0.0,0.0,0.0
30.699907,0.34496137499809265,-0.8550398945808411,-9.325262069702148,0.0,0.0,0.0
30.799919,0.38770484924316406,-0.8166388869285583,-9.329907417297363,0.0,0.0,0.0
30.899908,0.14170587062835693,-0.9315418004989624,-9.7003173828125,0.0,0.0,0.0
30.999907,0.2919470965862274,-0.9469892978668213,-9.0188627243042,0.0,0.0,0.0
31.099907,0.1202753558754921,-0.34286177158355713,-9.929011344909668,0.0,0.0,0.0
31.199909,0.19695089757442474,-0.7063648104667664,-9.124149322509766,0.0,0.0,0.0
31.299912,0.018291980028152466,-0.794028639793396,-9.15100383758545,0.0,0.0,0.0
31.399908,0.3444785475730896,-0.7504805326461792,-9.598674774169922,0.0,0.0,0.0
31.49991,0.39152997732162476,-0.2739098072052002,-10.081037521362305,0.0,0.0,0.0
31.599907,0.035545602440834045,-0.7366377711296082,-9.582280158996582,0.0,0.0,0.0
31.699907,0.325396865606308,-0.639633059501648,-8.98618221282959,0.0,0.0,0.0
31.799914,0.12940365076065063,-0.4251309335231781,-9.526819229125977,0.0,0.0,0.0
31.899908,0.4274694621562958,-0.5512984991073608,-9.382745742797852,0.0,0.0,0.0
31.999909,0.06943570822477341,-0.33014243841171265,-8.915936470031738,0.0,0.0,0.0
32.099918,0.2823941707611084,-0.494114488363266,-9.323600769042969,0.0,0.0,0.0
32.199918,0.3931550681591034,-0.49441757798194885,-9.848689079284668,0.0,0.0,0.0
32.299932,0.4288235902786255,-0.3978777229785919,-9.597482681274414,0.0,0.0,0.0
32.399932,0.4648056626319885,-0.6084359884262085,-8.405231475830078,0.0,0.0,0.0
32.499955,0.5262035727500916,-0.4335448145866394,-9.117963790893555,0.0,0.0,0.0
32.599949,0.5570657253265381,-0.390749454498291,-9.885876655578613,0.0,0.0,0.0
32.699935,0.6062646508216858,-0.5794833302497864,-9.307497024536133,0.0,0.0,0.0
32.799907,0.41186392307281494,-0.43392348289489746,-9.092302322387695,0.0,0.0,0.0
32.899906,-0.056005362421274185,-0.7284927368164062,-9.616684913635254,0.0,0.0,0.0
32.999911,0.3835693895816803,-0.31927749514579773,-9.474054336547852,0.0,0.0,0.0
33.099907,0.5015575885772705,-0.28377047181129456,-9.570695877075195,0.0,0.0,0.0
33.199907,0.63661128282547,-0.47719258069992065,-9.147607803344727,0.0,0.0,0.0
33.299906,0.22805194556713104,-0.38866502046585083,-9.739341735839844,0.0,0.0,0.0
33.399906,0.06262030452489853,-0.660681426525116,-9.434645652770996,0.0,0.0,0.0
33.499907,0.6712864637374878,-0.49021413922309875,-8.978891372680664,0.0,0.0,0.0
33.599907,0.47527411580085754,-0.4901837110519409,-9.406005859375,0.0,0.0,0.0
33.699907,0.1521839201450348,-0.7371819019317627,-9.27200698852539,0.0,0.0,0.0
33.799908,0.5282151699066162,-0.44718819856643677,-9.445691108703613,0.0,0.0,0.0
33.899907,0.36074885725975037,-0.5278628468513489,-9.048416137695312,0.0,0.0,0.0
33.999907,0.4544505476951599,-0.5879690647125244,-9.587225914001465,0.0,0.0,0.0
34.099906,0.05053148791193962,-0.8801863789558411,-9.00644302368164,0.0,0.0,0.0
34.199907,0.24461986124515533,-0.6868433356285095,-9.711548805236816,0.0,0.0,0.0
34.299906,0.5213168859481812,-0.7511048316955566,-9.377181053161621,0.0,0.0,0.0
34.399907,0.7368834614753723,-0.6292785406112671,-9.269230842590332,0.0,0.0,0.0
34.499912,0.3442877531051636,-0.6764698028564453,-9.456900596618652,0.0,0.0,0.0
34.600909,0.3384571969509125,-0.8794028759002686,-9.760905265808105,0.0,0.0,0.0
34.700907,0.2733311951160431,-0.5794598460197449,-9.053972244262695,0.0,0.0,0.0
34.800909,0.3795732259750366,-0.5884811282157898,-9.409998893737793,0.0,0.0,0.0
34.899907,0.4136604070663452,-0.7973408102989197,-10.038504600524902,0.0,0.0,0.0
34.999911,0.5035502910614014,-0.5791511535644531,-9.243573188781738,0.0,0.0,0.0
35.099907,0.4352579414844513,-0.4036715030670166,-9.780237197875977,0.0,0.0,0.0
35.199907,0.16390904784202576,-0.740203320980072,-9.119180679321289,0.0,0.0,0.0
35.299926,0.2304099202156067,-0.6112353205680847,-9.009818077087402,0.0,0.0,0.0
35.399907,0.3687298595905304,-0.6816183924674988,-9.676553726196289,0.0,0.0,0.0
35.500909,0.4345903992652893,-0.3542695641517639,-9.348396301269531,0.0,0.0,0.0
35.600907,0.24203373491764069,-0.29280951619148254,-9.78818130493164,0.0,0.0,0.0
35.699906,0.24517160654067993,-0.5545579195022583,-9.570462226867676,0.0,0.0,0.0
35.800907,0.14932920038700104,-0.6038811802864075,-9.392024993896484,0.0,0.0,0.0
35.900907,0.07581214606761932,-0.3521255552768707,-9.706893920898438,0.0,0.0,0.0
