timestamp_seconds,x,y,z,qx,qy,qz,qw
50.987603,-1.756423,-3.117841,3.259275,0.561315812268627,-0.4219586717384168,0.4263933147285449,0.5701439988255307
51.987067,-1.579731,-3.543373,3.185842,0.5582702480035107,-0.4250753352869675,0.4234864478498423,0.5729786366107322
52.996408,-1.193317,-4.113058,3.281578,0.558648781384957,-0.4239102406705216,0.41951740723843894,0.5763825048834331
53.987063,-0.687562,-4.926695,3.460074,0.5494882661931098,-0.43519216276392536,0.42061418963438807,0.575981015540577
54.988206,-0.39589,-5.843673,3.465959,0.5466730679133319,-0.43770570956729776,0.4167931274436535,0.579522007818644
55.989633,-0.227825,-6.69014,3.485502,0.5362810712276359,-0.4503166465820951,0.4208320242745827,0.5766436835680704
56.99073,-0.053681,-7.448275,3.49544,0.5321968520103882,-0.45403005848223016,0.4160075976107003,0.580999910012927
57.987768,0.02864,-8.12291,3.48116,0.5320200950073799,-0.45414100254987405,0.4156724964259215,0.5813148407071473
59.000097,0.203701,-8.732097,3.413171,0.5322760530923214,-0.45231244069752025,0.4081509414016052,0.5877996838445015
59.990803,0.400448,-9.358636,3.399204,0.5234986409491155,-0.4614102345415874,0.4045114894276014,0.5911177744796464
60.98782,0.570287,-10.030972,3.33713,0.5162770992532144,-0.47022742264844214,0.40839683450336045,0.5878402447465849
61.986624,0.628083,-10.692888,3.304204,0.5178436799537046,-0.46648821372326704,0.3986881117775486,0.596049040865375
62.989481,0.685712,-11.307624,3.278983,0.5205244154091071,-0.46216335538407227,0.3929216282534599,0.6008926359623596
63.986343,0.773898,-11.991693,3.247767,0.5198114999167963,-0.4636187491113397,0.39519692449865773,0.5988931882176398
64.994689,0.929685,-12.789713,3.236538,0.5230747486798041,-0.4593581532828426,0.3924340679865416,0.6011475664008554
65.990465,1.097963,-13.603125,3.262736,0.522522109266951,-0.45877111218284206,0.38782596109025286,0.6050543247165135
66.990381,1.369248,-14.363718,3.312823,0.5159632827129279,-0.4655179265901073,0.38567935517350604,0.6068989915202491
67.98807,1.658058,-15.149376,3.362115,0.5124728804364227,-0.4692408655237282,0.384646047539426,0.6076446124603065
68.99519,1.935792,-15.928116,3.375335,0.5192107096955821,-0.46199606970760637,0.3849636554415259,0.6072749414402282
69.989999,2.12705,-16.653811,3.398826,0.519316988074159,-0.4619718340422671,0.38521795592285757,0.6070411986709165
70.990095,2.217129,-17.353085,3.354531,0.5145618522136476,-0.4681534706543041,0.38886657883804454,0.6040208705198726
71.989103,2.230333,-18.134259,3.37434,0.5139463018479896,-0.4681714802085945,0.38567535556065696,0.6065716643969034
72.994975,2.182757,-19.007404,3.355887,0.5168829804911821,-0.4641437082225717,0.38135806431946534,0.6098923096534856
73.99058,2.077002,-19.81705,3.289328,0.5194107429080819,-0.4620882871993801,0.38408773304983856,0.6075882720275743
75.00071,2.076079,-20.468458,3.265569,0.5122989501936327,-0.4678708849137198,0.37626763884962444,0.6140596751416617
75.989663,2.234082,-21.061465,3.266153,0.5164948988238309,-0.46274500116644607,0.374220991326657,0.6156774586054947
76.991726,2.399707,-21.671034,3.24765,0.5158779012401906,-0.4635184445798265,0.3737545069997094,0.6158962664635325
77.996073,2.468632,-22.288114,3.311827,0.5129096820292048,-0.466662600005022,0.3733980236893792,0.6162171628104159
79.000118,2.629505,-22.914819,3.391809,0.5269840006594798,-0.449336704595563,0.3662220567899335,0.6215028512184638
79.992207,2.864618,-23.403883,3.402575,0.5269312259682628,-0.4502102709590542,0.37091681666350645,0.6181220835229635
81.000374,3.067363,-23.792546,3.340954,0.5207496676335855,-0.4585131200142861,0.3768557619843584,0.6136491156136897
81.991045,3.157767,-24.164853,3.209146,0.5173092907221128,-0.4634561809360835,0.3812732198770081,0.6101067102477595
82.992046,3.211854,-24.605369,3.075785,0.5159189871336438,-0.464330049499089,0.37777056995360414,0.6127924610535753
83.989841,3.321777,-25.215332,3.030562,0.5128871544071025,-0.46776221782598487,0.37821265333931836,0.6124544581213639
84.992067,3.510645,-26.029602,3.163607,0.5183603127689717,-0.4614782948994075,0.3761399359089332,0.613888522532563
85.990138,3.80975,-26.826923,3.219452,0.523205536700792,-0.4559635515468342,0.37542407461765154,0.6143370168107355
87.001223,4.067649,-27.46352,3.215287,0.5176511618872487,-0.46253611312178483,0.3779153597410121,0.612599052828842
88.00043,4.282675,-27.95394,3.372178,0.5141689561167119,-0.46582895106542466,0.37613911654472126,0.6141278677279625
88.994146,4.540409,-28.371482,3.557268,0.5090529843214785,-0.4705285267108784,0.37281342995090877,0.6168290777459551
89.991047,4.778386,-28.585992,3.658238,0.5085372027443965,-0.47042224585430636,0.37042402862915325,0.6187720606527443
91.001091,4.803996,-28.491544,3.82411,0.5017703535689999,-0.4775555995042007,0.3707123669517512,0.6186594399590574
91.995038,4.748038,-28.132657,3.983593,0.4925977704450745,-0.4860185760499811,0.3659837387042778,0.6222453561826954
92.991947,4.721162,-27.788666,4.056243,0.48183951679723647,-0.49667609418888925,0.3638128202241844,0.6235252756339559
93.988793,4.696843,-27.582506,3.9163,0.5003059737441045,-0.47810088344592505,0.36577105091165935,0.6223544136576601
94.99071,4.632618,-27.542273,3.797104,0.5025347409889288,-0.47550668438639493,0.3641897751452216,0.6234725614513605
95.990981,4.623938,-27.777812,3.690895,0.5076167654019441,-0.46989387320737735,0.36256365759226794,0.6245578929117409
96.996051,4.678025,-28.159806,3.529605,0.5100092123178502,-0.46632992937525736,0.35832532493344,0.6277180591883096
97.989612,4.830112,-28.844073,3.58107,0.5112914191381343,-0.4652104201067821,0.35839347880486416,0.6274667035707404
98.992435,5.055691,-29.711415,3.878687,0.4964830255426947,-0.4806645200976617,0.3569411600357555,0.6285373757697993
99.99452,5.257837,-30.611775,3.974512,0.5035840423153896,-0.4724029687105335,0.3541365891472021,0.6307343527238329
100.998957,5.379733,-31.482897,4.02886,0.4950274743477307,-0.4810386306499339,0.35303687961510605,0.6315968627969684
101.9915,5.340639,-32.327492,4.053692,0.49582201096906703,-0.4800703676450875,0.3519240506604026,0.6323309561570392
102.999317,5.088522,-33.109698,3.98481,0.4948962961204514,-0.4817984989587485,0.3558877235932622,0.6295171091264804
103.990109,4.921273,-33.830173,3.906046,0.48245354141777125,-0.4953533666445821,0.3591518902467141,0.6267962525889426
104.996367,4.757956,-34.427255,3.812558,0.5032852415163335,-0.47306235369292177,0.3577867839131773,0.6284143477415394
105.992047,4.751375,-34.808046,3.672441,0.49385789900633975,-0.4827896126142679,0.3573002303580488,0.6287727021165076
106.990709,4.817686,-35.200944,3.621208,0.4976950437924478,-0.4772828077769685,0.3509776527990593,0.6334946345634113
107.990602,5.073529,-35.712237,3.708384,0.5011702113593283,-0.47358207438916494,0.3506080475044311,0.6337368815908007
108.995519,5.347069,-36.264737,3.72119,0.49690259740733034,-0.47805987447104387,0.3503487526232211,0.6338787870294537
109.993408,5.49517,-36.810919,3.701703,0.4866688803873435,-0.48752454712867943,0.3457799178168362,0.637110245753502
110.990173,5.596718,-37.461123,3.722299,0.4961218559612135,-0.4779553191479779,0.34595399924157855,0.6369753899049111
111.987977,5.65058,-38.110404,3.727517,0.493512577547191,-0.4804503380254877,0.34526813546501606,0.6374972338186525
112.995073,5.685835,-38.752078,3.68558,0.4944138298100164,-0.4792253338683161,0.34397839513770667,0.6384175028536426
113.991817,5.762173,-39.47445,3.584326,0.5066513439547257,-0.4649741969342699,0.3376510149691052,0.6427248275463882
114.998782,5.959514,-40.168985,3.578717,0.5093511238134446,-0.46354271991820034,0.3441156556948336,0.6381802214002974
115.993552,6.197127,-40.857099,3.634625,0.4940441295394332,-0.479801055162173,0.34392798738389535,0.6382984294410824
116.997391,6.484494,-41.603011,3.706512,0.500692172570227,-0.4721443003708656,0.3410246673081937,0.6403821392274677
117.996429,6.806791,-42.304855,3.765516,0.5068437918745919,-0.46552065542220133,0.34052904568828524,0.6406558038885585
119.000177,7.224881,-42.967412,3.810958,0.50395926894303,-0.46849487052191274,0.3400789612244671,0.6410022711921934
119.992133,7.64247,-43.671854,3.865962,0.4749775949208379,-0.4978583501384535,0.3380309920487632,0.6420813000977077
120.993081,7.95406,-44.450558,3.898802,0.494247382159558,-0.479109480695531,0.34140708447949336,0.6400115884914075
121.995711,8.030288,-45.278502,3.991955,0.4867211749743063,-0.486693430346099,0.3401676962243301,0.6407167401707322
123.001768,8.03591,-46.036348,3.943195,0.49243988096003066,-0.4809908471104334,0.340661140638165,0.6403910960461294
123.991598,7.903477,-46.759876,3.875859,0.4932094253059409,-0.4796939609769796,0.33859316340112244,0.6418666810869843
124.998818,7.845262,-47.428812,3.83732,0.4903754093468098,-0.4819467193197094,0.3358891659572014,0.6437684256295068
125.993836,7.950831,-48.1175,3.761075,0.49407709217195583,-0.4779595299109261,0.3348953258511435,0.6444281460964345
126.997959,8.125545,-48.767763,3.678561,0.4918616755788648,-0.4801884848381356,0.3345158102013455,0.644662922658768
127.992701,8.323602,-49.398564,3.555949,0.4921074499582689,-0.4794266402791302,0.332229049212648,0.6462230366874082
128.992435,8.509455,-50.083346,3.457253,0.49506142129991904,-0.4763259915941677,0.33188484173159993,0.6464365326164108
129.991502,8.742111,-50.795923,3.395941,0.49033859372572836,-0.48094675098077183,0.330658903613312,0.6472425941525767
131.001279,8.926786,-51.566707,3.437788,0.49013373346316813,-0.48121537915256274,0.33025133909278265,0.647406159389865
131.99623,9.133808,-52.411567,3.403156,0.4955690728044405,-0.4752182390144152,0.3288999768753003,0.6483854753148101
132.991141,9.356108,-53.270269,3.358493,0.4871723390891509,-0.4840510902113974,0.3292600575966004,0.6480319965580762
133.988976,9.418666,-54.165471,3.375222,0.4823370737001811,-0.4891109599125188,0.329570551383528,0.6476918000782146
135.000631,9.295968,-55.085571,3.423095,0.49456013470789634,-0.47666587987505316,0.3292941727188718,0.6478929386357307
135.994228,9.260543,-55.994619,3.411976,0.49466083728570437,-0.4762538782622563,0.32856044586723737,0.6484912743495382
136.994127,9.318719,-56.910313,3.344118,0.4936237165671749,-0.47725158683986096,0.3284229839092596,0.6486176785606311
137.992131,9.344506,-57.83916,3.343846,0.4970352195705813,-0.4732214059819238,0.3269876372458591,0.6496896001286198
138.993058,9.458467,-58.720855,3.374105,0.4911514077458931,-0.4786722416621653,0.32478610250320383,0.6512734965835195
139.992956,9.669668,-59.475314,3.2833,0.4914854655477698,-0.477184098492549,0.3214779104628758,0.6537502018244955
141.002067,10.012742,-60.128584,3.310178,0.4852007327390021,-0.48316403932737917,0.3197934616842524,0.6548777763173742
141.991779,10.41166,-60.83348,3.331731,0.49116575099869114,-0.47779726769477754,0.3221312191073248,0.6532208307346954
142.99779,10.78969,-61.592632,3.322337,0.48852465921932586,-0.48062261227864816,0.32225000377262397,0.6530700551775694
144.000772,11.017165,-62.353078,3.339194,0.4791861879040674,-0.4888133308944308,0.3176545235068793,0.6561537385075824
145.001041,11.243845,-63.107783,3.32715,0.4735748873928123,-0.4945033906352163,0.31790627170057406,0.6558420732879223
145.995818,11.490906,-63.88659,3.298546,0.4770140431452213,-0.4908232833540283,0.31651085225398085,0.6567883887259877
146.9988,11.652925,-64.699691,3.340161,0.48471781879824166,-0.4839525940334533,0.3196669826016235,0.6547148563322356
147.994496,11.922381,-65.503701,3.386841,0.48829104741734586,-0.47920691155992,0.3158935010398726,0.6573765168653702
148.998262,12.359639,-66.377645,3.42179,0.48025755686978655,-0.48697508016555835,0.3145430771496184,0.6582329397595209
149.994169,12.786379,-67.264889,3.536867,0.4866366602180333,-0.4807588735040305,0.3146035458161189,0.6580883492654305
150.996059,13.163853,-68.157571,3.626873,0.4768157670266122,-0.4912445798917494,0.31679888735143497,0.6564784474868121
151.992068,13.484895,-69.09601,3.762735,0.49382501452264355,-0.4740098122867731,0.3167365959390821,0.6566045093360933
153.000973,13.676038,-69.9831,3.974898,0.48887655698007293,-0.4782477565347198,0.31409245305230254,0.6585018802861569
153.999721,13.753039,-70.755668,4.066684,0.48857063408610957,-0.4798228915768742,0.3189677558938825,0.6552314849940628
154.993557,13.71371,-71.306786,4.084962,0.4866227439199953,-0.48204118981808924,0.32005728303610986,0.6545211470946367
155.99458,13.635922,-71.648584,3.982997,0.47303507738532974,-0.49457262505787064,0.3163535327739534,0.6569293541986545
156.997565,13.399354,-71.769499,3.772886,0.4774818004781598,-0.49223319304429325,0.32383656528673915,0.6518032623889222
157.99414,13.070663,-71.884328,3.522481,0.4655320304219289,-0.5026492666476263,0.31795840634187467,0.6553824038119843
158.99439,12.877082,-72.233448,3.256681,0.44721169258341775,-0.5175824128210281,0.30818346015720643,0.6611604214111496
159.994194,12.769945,-72.849121,3.074994,0.47150107730874524,-0.4956054565629097,0.3119547637902465,0.6593528576341608
160.995299,12.706346,-73.712907,3.020888,0.49373934544235887,-0.47434227468729606,0.3151634628411004,0.6571855574315668
162.001043,12.855995,-74.553583,3.118118,0.4883356349822277,-0.478418361710142,0.3104073950106221,0.6605236013253484
163.001987,13.086443,-75.381688,3.167509,0.49570374675582957,-0.47203715970555743,0.3144860798450235,0.6576908246988489
163.990828,13.22128,-76.086618,3.12834,0.500485588297595,-0.4666763421425083,0.3140434497297441,0.6581064346082178
164.993044,13.297366,-76.591341,3.057662,0.49583761974006046,-0.4720310942964326,0.31645780654166056,0.656647666215806
165.994055,13.379958,-77.030577,2.986445,0.4968731659460944,-0.47048044884134443,0.3146164993264338,0.6578614311329796
166.995082,13.497737,-77.546911,2.990144,0.4913434314676198,-0.4764630647042212,0.31506647920354197,0.6574934935104451
167.991661,13.650235,-78.121558,2.986794,0.4939106404908336,-0.47350594484777864,0.3134822266657443,0.6584628258060086
168.992593,13.762934,-78.73996,2.966126,0.4940495802691379,-0.47233819501774965,0.3097653443531885,0.6609516421047863
169.991622,13.966453,-79.345102,2.979009,0.49140353709276496,-0.4744728980332451,0.3074085885458869,0.6624937678596523
170.995588,14.206337,-79.987586,2.99579,0.48594613895073935,-0.48114794599461047,0.31102124999105846,0.6600142317844637
171.994336,14.290352,-80.712775,3.0617,0.5030335945804768,-0.46439006286520274,0.31249913731791534,0.6585160297297675
172.995352,14.40385,-81.387023,3.13813,0.4927799375059647,-0.47435590623738955,0.31034433114699955,0.6601824017150442
173.990129,14.578032,-82.001344,3.273679,0.49687727804376425,-0.47037323273647924,0.3113329309988674,0.6594951088253107
174.995072,14.807442,-82.522212,3.45915,0.499237622019365,-0.46714227463683156,0.30996384865407295,0.6606529380356465
175.994952,15.123223,-82.930542,3.494434,0.4968640898773043,-0.4698601048006291,0.3111255257428808,0.6599685335971375
176.994965,15.24194,-83.202453,3.558823,0.5035859513199686,-0.4634536650955671,0.3132514198774439,0.658396110170324
177.993081,15.236724,-83.455715,3.555901,0.503702036764441,-0.46387177835686116,0.3156307933013664,0.656874747363108
178.997053,15.206131,-83.606938,3.526629,0.49094890376276457,-0.477792672061383,0.31862159527060957,0.6551058047718669
179.996241,15.213779,-83.755717,3.517376,0.507924413566854,-0.4590277772959035,0.314279931266642,0.6576734862958858
180.998178,15.306099,-83.902146,3.456022,0.5121863598709347,-0.45547078530676877,0.3173838904435238,0.6553464447001525
181.992783,15.450525,-84.12285,3.347952,0.5048569405620964,-0.46187488585362296,0.3123943837904917,0.6589391537616668
182.994665,15.655146,-84.461358,3.380404,0.5099905575944776,-0.4550131433844993,0.3075925599537328,0.6620116974592974
183.994731,15.938687,-84.824277,3.500947,0.502827534785029,-0.46212746976021496,0.30657672026631744,0.6630334731714381
184.999516,16.182669,-85.074827,3.630188,0.5041229351485449,-0.46081644431444113,0.30791824017000025,0.6623402662357332
185.993211,16.281505,-85.210601,3.676569,0.502590198164219,-0.4630171168461334,0.3110547950644208,0.6605022003628573
187.000075,16.306415,-85.351329,3.689365,0.5058275283399212,-0.459722930722374,0.31147297966627707,0.660134775238639
187.997615,16.304511,-85.471038,3.697676,0.5075077434965317,-0.45828031407303543,0.3134213932614845,0.6589249382670294
189.001527,16.286274,-85.619846,3.725288,0.5093431809355096,-0.45563812807426696,0.31163540396805556,0.6601869396414486
189.993201,16.285044,-85.782642,3.72618,0.5046836067437583,-0.460399059952378,0.31120246912302246,0.660666470990327
190.995736,16.336178,-85.958581,3.751102,0.5093357030398036,-0.4567015752813399,0.31549903610135793,0.6576178000659697
191.992527,16.40941,-86.046474,3.800475,0.5133306917222745,-0.45177657706790086,0.3134014265913935,0.6589150712794645
192.994367,16.466874,-86.005194,3.814823,0.50432852593492,-0.46038520297574803,0.3107825636685423,0.6611447654855164
193.99024,16.462204,-85.953519,3.810842,0.5111771196859343,-0.4533494848498588,0.3125936249613829,0.6598919779247676
194.995069,16.447525,-85.85661,3.800871,0.49890786087786293,-0.46484994705409804,0.3066625781935155,0.6640508536353095
195.994729,16.469634,-85.83654,3.808152,0.508064257387468,-0.4577718530455186,0.31660535095285314,0.6573254085098289
197.002699,16.562428,-86.042271,3.867872,0.5011280850663349,-0.46159366585372946,0.3035983647682292,0.6660555253967354
198.00143,16.642287,-86.262535,3.919958,0.5035075392426427,-0.45923511109528536,0.30507384615886934,0.6652166707569451
198.994356,16.619595,-86.362541,3.913725,0.5087880955996094,-0.4550334650705818,0.30958062860047003,0.6619962642170425
199.996577,16.554265,-86.325184,3.866388,0.5152717581731252,-0.4510377790255601,0.3205693310872227,0.654442695036897
201.005572,16.485757,-86.251538,3.796208,0.5326208793990467,-0.4356455022722191,0.33548416229487305,0.6434115106426676
202.001508,16.493554,-86.233371,3.782887,0.5333717940807887,-0.43456562249713226,0.3337539184017206,0.6444187853982987
203.003441,16.60776,-86.281358,3.859408,0.5416161066637087,-0.426175712337891,0.3377865921159264,0.6410354696913785
203.996374,16.824606,-86.312065,3.979299,0.5403898145216287,-0.4306934816192105,0.3512133400508841,0.6317682826973072
205.002457,16.984151,-86.3527,4.022182,0.5454727761517564,-0.4204771203323366,0.3342295430357742,0.6433887272220575
205.995449,17.047348,-86.3978,4.047486,0.5332697076038627,-0.4351058196394334,0.33601861877879363,0.6429602106677982
206.995591,17.101263,-86.552116,4.017592,0.5086332863137948,-0.46486114838517784,0.3456352863658053,0.6369713820843688
207.99354,17.398538,-87.085616,4.10902,0.5355874679623531,-0.4338200232331263,0.339680878922192,0.6399712119293588
208.994515,17.924903,-87.710411,4.182179,0.5393185801219899,-0.42776491661249727,0.3339685574156542,0.6439081051737203
209.995355,18.293818,-88.23124,4.162525,0.5524258318864687,-0.4100737503600784,0.3251711756228926,0.6487903560274222
210.997215,18.319376,-88.460354,4.076589,0.5574876695797809,-0.40542697523284676,0.33134018996590986,0.6442438548666214
211.995136,18.148056,-88.391175,4.007017,0.5703676425871104,-0.39026297315267783,0.3332649462780768,0.6413345770016811
213.00014,17.976699,-88.182742,3.982985,0.5710676991452814,-0.3898998360940555,0.3365535001987129,0.6392116568952242
213.999303,17.92874,-87.818002,3.920217,0.6233910226203454,-0.29926699797224987,0.2714338557680439,0.6694374943069219
214.997074,18.179222,-87.958111,4.027555,0.6666917431823384,-0.1864173568201487,0.17692493935122763,0.6996200786743106
215.99653,18.716707,-88.375219,4.116123,0.6852547999237851,-0.10193532541479798,0.09294793816492937,0.7151193812258768
217.003469,19.471012,-88.955267,4.176486,0.6891173625667502,-0.08502343293100652,0.08522101611076638,0.7145807546210025
217.998276,20.167262,-89.449474,4.131096,0.6895763682894387,-0.07457967910213645,0.07805044337173196,0.7161217997318938
219.004258,20.543771,-89.740109,4.094373,0.692353851319901,-0.020879289622714958,0.026374529378570523,0.7207736010894198
220.003159,20.627505,-89.702504,4.146583,0.6909535919536668,0.011871849144286769,0.0006617766580724466,0.7228013247192315
220.999835,20.608421,-89.522704,4.197321,0.6900264373423013,0.009479678222580628,0.004799635783193863,0.7237061661792279
221.995702,20.717921,-89.329722,4.212524,0.6881371577815592,0.010373969252154959,0.0036862373898032554,0.7254971016456089
223.000583,21.010264,-89.114081,4.261982,0.6893768228289684,0.012601850107801476,0.007366099876506743,0.7242558457428612
224.003641,21.427168,-88.775556,4.338365,0.6898576430993776,0.014567030293777166,0.008319393669044928,0.7237506625729413
225.004637,22.050398,-88.383098,4.43115,0.6875543150321192,0.01997232815250262,-7.612557393360705e-05,0.7258582259599868
226.003507,22.720913,-87.969066,4.555228,0.6867730946890351,0.013079714922456003,0.0039960841265466954,0.7267431931435246
227.003431,23.419295,-87.484164,4.6842,0.68168320385306,0.01425965798499822,-0.0029908195616654976,0.7315023764398362
228.000127,24.067514,-86.923179,4.837182,0.6842481410782643,0.0210559154905644,-0.0024412365204125076,0.7289411294597427
229.004211,24.4846,-86.201165,4.904818,0.6849361366494293,0.02689064319028358,-0.0009695649391779498,0.7281060650512368
229.995641,24.675527,-85.322633,4.98065,0.6851457628906199,0.011369088922459917,0.01608701990898087,0.7281395712365534
230.995707,25.018223,-84.567155,4.951884,0.6863033565320438,0.012659650184143799,0.01696103803090116,0.7270073997278019
231.998398,25.480011,-84.145618,4.914701,0.6874272818254943,0.0110541056990558,0.019512071846466972,0.7259068934797801
234.396748,25.8953,-84.181742,4.883198,0.6880064237119694,0.0077963281521302484,0.022339269633678393,0.7253187817991784
235.397579,26.218722,-84.552141,4.907795,0.6876468037188885,0.022465026815124346,0.009549838827154137,0.7256348919971859
236.397499,26.377522,-84.93089,4.871901,0.6869411594051451,0.034331439795067926,-0.00019829233541916735,0.7259016162241703
237.407541,26.342144,-85.213663,4.629239,0.6762401682290614,0.11506537608237384,-0.07691794165960199,0.7235625918684595
238.402464,26.254627,-85.369307,4.383156,0.6679426083230378,0.15237153921227042,-0.11076015219871863,0.7199776209783311
239.405365,26.390336,-85.28273,4.344328,0.6539449660801707,0.2056565964532342,-0.15892105148990682,0.7104966186175825
240.407358,26.685053,-84.864546,4.411121,0.6550770836121939,0.19684208680510398,-0.14869100837578977,0.7141555792798552
241.407298,27.08972,-84.395957,4.494488,0.6566913093100263,0.19257595679951664,-0.14346192937861538,0.7149053783252713
242.404793,27.546392,-84.08318,4.596765,0.6528174754965439,0.20496617527475086,-0.15396751547196544,0.712819903523288
243.409623,27.950658,-83.93395,4.784754,0.6525599421235977,0.203871425654376,-0.15077135732758357,0.7140517919219146
244.405451,28.357064,-83.868859,4.910631,0.6529675483565792,0.20350178692088128,-0.14874096326172484,0.7142104237276162
245.407373,28.776439,-83.834436,4.865074,0.6513159208306629,0.20839822222715043,-0.15258422378293357,0.7134954848474014
246.405141,29.159636,-83.812026,4.802642,0.6516551204233666,0.20552665617237476,-0.14840678036197502,0.7148984719323455
247.40681,29.528664,-83.718476,4.779342,0.6502150268565892,0.208927554406975,-0.14991997561887882,0.7149081736627723
248.404031,30.011207,-83.530405,4.703475,0.6503979234388653,0.2075581701384338,-0.1496279518562577,0.7152018059390639
